,_id,_source.covered_area,_source.floor,_source.lease_duration_expected,_source.location.lat,_source.location.lon,_source.lock_in_period,_source.maintenance_charges,_source.no_of_balconies,_source.no_of_bathrooms,_source.plot_area,_source.rent_expected,_source.security_deposit,_source.total_floors,_source.type_of_accomodation
261,70aaefb5-bbfd-af86-cfa2-566d521d4851,1250.0,2,24.0,28.557056,77.24655200000001,12.0,0.0,2.0,2.0,1800.0,40000.0,80000.0,2.0,2
262,7104ae64-ba35-b5cf-6ae2-56f66c7b2248,1400.0,0,24.0,28.563583,77.2079928,12.0,0.0,1.0,2.0,2250.0,32000.0,64000.0,2.0,2
263,f23bb3c2-c226-2911-be3b-56e257d370fc,1800.0,2,24.0,28.563285999999998,77.19115500000001,12.0,0.0,2.0,3.0,2700.0,65000.0,130000.0,2.0,3
264,8a5c712a-7d63-145f-d4a8-56711d74fa0a,5000.0,2,24.0,28.558773,77.202821,12.0,20000.0,7.0,6.0,6480.0,300000.0,600000.0,3.0,5
265,168d6094-a178-4247-d3dc-566fd80c977c,2200.0,0,24.0,28.555746000000003,77.20444,12.0,12500.0,2.0,4.0,2925.0,125000.0,250000.0,2.0,3
266,e25baf0c-0e69-7324-0cf1-56aa173ff273,4750.0,10,36.0,28.461203,77.099753,12.0,10000.0,6.0,6.0,5500.0,160000.0,320000.0,11.0,5
267,3eb297db-cea6-760a-107f-566c24181205,2048.0,0,24.0,28.577115999999997,77.238279,12.0,15000.0,1.0,4.0,2997.0,200000.0,600000.0,3.0,4
268,57a6d7e0-9e5e-1bb8-3ecd-5674112458c6,3500.0,0,24.0,28.543870000000002,77.21214599999999,12.0,4000.0,0.0,4.0,10800.0,90000.0,270000.0,2.0,3
269,160c889f-f50a-1df4-2c96-567a39d6d0ee,3000.0,3,24.0,28.56727,77.260747,12.0,0.0,2.0,4.0,4500.0,130000.0,260000.0,3.0,4
270,5f70b9c2-8b24-fad7-610f-5677e9442813,1400.0,0,24.0,28.531743,77.20693,12.0,0.0,0.0,3.0,1800.0,65000.0,130000.0,3.0,3
271,28d9ce96-e564-3d84-528a-566fd8b26428,1200.0,1,12.0,28.554744,77.20468100000001,12.0,0.0,3.0,1.0,2880.0,29000.0,58000.0,1.0,1
272,28e6532a-1d9d-9149-092a-570ded82f24f,2200.0,2,24.0,28.559213,77.257144,12.0,0.0,2.0,4.0,3150.0,70000.0,140000.0,2.0,4
273,d86492d4-c0eb-cf7c-b6ff-5704c7fbc6d9,1700.0,2,24.0,28.567203000000003,77.228859,12.0,2500.0,2.0,2.0,2925.0,100000.0,200000.0,2.0,3
274,7ce44ddf-86d8-e1a8-55a9-5704f954d0a5,1200.0,2,24.0,28.544040000000003,77.253424,12.0,0.0,2.0,3.0,1800.0,60000.0,120000.0,3.0,3
275,4ede221b-0d28-f164-2517-5662f9508d35,5600.0,0,36.0,28.53558,77.237595,12.0,0.0,6.0,12.0,1944.0,500000.0,1500000.0,3.0,11
276,36ff3fcb-ba78-521a-4861-5672c8ebe0ff,2500.0,1,24.0,28.549512,77.202268,12.0,3000.0,1.0,2.0,4500.0,135000.0,270000.0,3.0,2
277,2416bfa2-434f-ba31-5c28-56cebba9e913,5000.0,0,24.0,28.562735999999997,77.160849,12.0,0.0,4.0,5.0,5400.0,500000.0,1000000.0,1.0,5
278,203c4559-ae16-83f8-c68f-56ffa9ce6331,2800.0,2,24.0,28.566605499999998,77.27305799999999,12.0,0.0,5.0,4.0,4500.0,200000.0,400000.0,3.0,4
279,2391c31e-dd70-aac6-37e3-5694e6bba14b,2000.0,0,24.0,28.581090000000003,77.164552,12.0,15000.0,2.0,5.0,2700.0,165000.0,330000.0,3.0,4
280,23ea6b76-7e52-6dfd-fe7d-56a8c3eabf44,2000.0,1,36.0,28.546685999999998,77.201582,12.0,8000.0,5.0,4.0,4500.0,175000.0,525000.0,3.0,4
281,12f9b29e-ea9b-1dd0-5284-56d57826e722,1800.0,2,36.0,28.561064000000002,77.163798,12.0,0.0,2.0,4.0,3600.0,125000.0,250000.0,2.0,3
282,15928208-b159-9225-8c3a-56ed4938c146,2000.0,2,24.0,28.560484000000002,77.153435,12.0,10000.0,2.0,4.0,3600.0,120000.0,240000.0,2.0,4
283,18f39951-6173-8ff0-6bef-56deb6232e38,1800.0,0,24.0,28.5500505,77.20199659999999,12.0,0.0,0.0,3.0,2700.0,150000.0,300000.0,2.0,3
284,1609f949-cbc4-cc4a-3d91-56fe21c84e07,2250.0,2,24.0,28.562536600000005,77.1530803,12.0,0.0,4.0,4.0,4050.0,200000.0,400000.0,3.0,4
285,21210ba1-b59f-0288-94f6-56f66d9a9893,3000.0,0,24.0,28.5663373,77.20764100000001,12.0,0.0,0.0,4.0,9000.0,225000.0,450000.0,3.0,4
286,94ef0f40-781c-1061-350c-56cbfd15e607,1450.0,0,24.0,28.562023999999997,77.166036,12.0,0.0,1.0,3.0,2250.0,95000.0,190000.0,2.0,3
287,96a06511-c267-f649-db72-56e954015766,2200.0,0,24.0,28.655209999999997,77.121763,12.0,0.0,0.0,4.0,3600.0,175000.0,350000.0,2.0,4
288,ae1309db-fc10-9c8f-cd6e-56c060918d12,5000.0,0,24.0,28.559573999999998,77.21538000000001,12.0,0.0,2.0,5.0,2700.0,400000.0,800000.0,2.0,6
289,b01e9556-a905-2570-4b2a-56ea6df1d404,2000.0,1,24.0,28.559261,77.15984,12.0,10000.0,2.0,3.0,3600.0,100000.0,200000.0,2.0,3
290,b1c41dbc-7621-87e5-af4e-56bdb086b489,1800.0,2,24.0,28.570055,77.271781,12.0,12000.0,3.0,3.0,2700.0,100000.0,200000.0,3.0,3
291,b664cb7d-e362-eb0f-7498-570642ee0d91,3500.0,0,24.0,28.579490000000003,77.169421,12.0,0.0,0.0,4.0,5400.0,300000.0,600000.0,3.0,3
292,c26442c5-fdfb-1c4b-d56d-56aafad0145c,1500.0,1,36.0,28.539608,77.234936,12.0,0.0,3.0,3.0,1800.0,70000.0,140000.0,3.0,3
293,9b818e63-8c6c-28d3-4401-56a4b89e3d2f,1200.0,3,24.0,28.543404,77.228342,12.0,0.0,1.0,2.0,2385.0,60000.0,120000.0,3.0,2
294,9eb2185d-b32a-10a0-411a-56e4296f95b3,1600.0,0,24.0,28.566131899999995,77.22394190000001,12.0,0.0,2.0,3.0,2250.0,75000.0,150000.0,3.0,3
295,9ede0464-ea05-91f8-bb0c-5651ac1d3920,2200.0,0,24.0,28.559141999999998,77.162504,12.0,0.0,0.0,4.0,3600.0,225000.0,450000.0,2.0,4
296,a13e1642-7727-503e-0069-56a9fa2219cc,2000.0,2,24.0,28.555604,77.233548,12.0,7000.0,2.0,5.0,2700.0,100000.0,200000.0,3.0,4
297,a3903355-bed6-74bc-cc45-5704bc9f7ee4,1500.0,2,24.0,28.522206,77.215514,12.0,2000.0,3.0,4.0,2700.0,100000.0,200000.0,3.0,4
298,a6d8ae39-fc4a-cee7-c873-56c07e278bbc,2200.0,2,24.0,28.575,77.235366,12.0,13000.0,4.0,4.0,3600.0,120000.0,240000.0,2.0,4
299,a7dd205d-2f0e-9ade-259c-56bf1f5b6dbd,1400.0,2,24.0,28.537847999999997,77.202601,12.0,0.0,2.0,3.0,1800.0,55000.0,110000.0,2.0,3
300,abe9a21d-bd4c-5292-ade7-5704effb7039,2800.0,1,24.0,28.541701,77.218614,12.0,0.0,2.0,2.0,4500.0,60000.0,120000.0,1.0,2
301,ad1eb892-5d9e-bd35-00e6-56fccc56a907,1350.0,1,24.0,28.537570000000002,77.241674,12.0,2000.0,2.0,3.0,2250.0,75000.0,150000.0,3.0,3
302,4d9a0aa8-aeee-154d-1178-56b33a9f1804,1800.0,1,36.0,28.539121999999995,77.204397,12.0,0.0,4.0,3.0,2700.0,120000.0,240000.0,3.0,3
303,4f010c42-eca7-a739-a9a2-56eaaa679f16,2200.0,1,24.0,28.560018,77.162329,12.0,0.0,1.0,3.0,4500.0,175000.0,350000.0,2.0,3
304,6d7d6ad7-4875-b8b6-01d4-56d43baaa30d,6500.0,0,36.0,28.473623999999997,77.094939,12.0,0.0,6.0,7.0,4500.0,200000.0,400000.0,2.0,5
305,6dbfb4ae-fd56-8b58-5be4-56dbc98859b3,2100.0,2,24.0,28.563285999999998,77.19115500000001,12.0,0.0,2.0,4.0,4500.0,100000.0,200000.0,3.0,4
306,7201cb14-dd6f-0f06-42e5-56d425a429e7,1100.0,3,24.0,28.547043,77.20020699999999,12.0,0.0,2.0,2.0,1200.0,45000.0,90000.0,3.0,2
307,72b82114-c407-7454-e2b6-56c05e964011,2100.0,0,24.0,28.551434000000004,77.20094499999999,12.0,0.0,2.0,3.0,3600.0,150000.0,300000.0,1.0,2
308,74a087a0-a712-8d9f-5922-56c0610525c9,1500.0,1,24.0,28.560270000000003,77.21924399999999,12.0,2000.0,2.0,3.0,1953.0,90000.0,180000.0,3.0,3
309,763e18f0-726f-141e-fca3-56e8fab087b6,2100.0,2,36.0,28.552762,77.23391,12.0,0.0,2.0,2.0,5400.0,70000.0,140000.0,2.0,2
310,5bf04043-b84e-2e48-6107-56d979d94516,1600.0,0,24.0,28.566077000000003,77.161792,12.0,0.0,0.0,3.0,3600.0,115000.0,130000.0,2.0,3
311,5ec3af00-8740-2a1d-9391-56efa508aa74,2400.0,2,24.0,28.563841999999998,77.18967099999999,12.0,2000.0,1.0,3.0,1800.0,80000.0,160000.0,2.0,3
312,625d5701-7cec-2f48-3c63-56e8f7e1b096,3500.0,0,36.0,28.567646000000003,77.16448199999999,12.0,0.0,3.0,5.0,4500.0,300000.0,600000.0,2.0,5
313,65e8d307-1c64-a860-5cc2-5672b4c1f426,2800.0,2,24.0,28.547509,77.201033,12.0,0.0,3.0,4.0,4950.0,165000.0,330000.0,2.0,4
314,66a0bdd2-df27-3f8e-55c5-56f91421c60a,1600.0,1,24.0,28.559141999999998,77.162504,12.0,0.0,2.0,3.0,3600.0,80000.0,160000.0,2.0,4
315,6afb4bc3-1d92-8d70-ef52-569e1c941fe2,4500.0,2,36.0,28.576903,77.17174399999999,12.0,15000.0,6.0,6.0,7200.0,400000.0,800000.0,2.0,4
316,811fd38b-06d6-c2bb-2e4a-56d972fb5676,2000.0,1,24.0,28.560978000000002,77.166461,12.0,0.0,1.0,3.0,3600.0,85000.0,170000.0,2.0,3
317,8422c0b6-c9a7-f822-974a-56dbfe11536a,2000.0,1,24.0,28.547956,77.20099300000001,12.0,0.0,2.0,2.0,2700.0,140000.0,280000.0,2.0,2
318,85a031a7-9f1e-1399-971b-56a8b2b9c965,2000.0,0,24.0,28.543490000000002,77.228523,12.0,0.0,1.0,3.0,2385.0,60000.0,120000.0,2.0,3
319,85b1cfa9-123c-d372-3401-56dbca0a299b,2100.0,3,24.0,28.559623,77.20442,12.0,5000.0,5.0,5.0,4185.0,160000.0,320000.0,3.0,4
320,8751462c-dc25-5e2e-a52e-56e271d4c546,8200.0,0,24.0,28.566224699999996,77.21042290000001,12.0,10000.0,8.0,11.0,5400.0,600000.0,1200000.0,3.0,11
321,89fe0e13-a7e5-8072-0166-56cc04cf9297,1800.0,3,24.0,28.57988,77.166577,12.0,2500.0,3.0,3.0,2970.0,225000.0,450000.0,3.0,3
322,8e552bd0-4a91-4e44-dcff-56754b50878d,2400.0,3,24.0,28.541643,77.21159899999999,12.0,5000.0,2.0,5.0,4500.0,200000.0,400000.0,3.0,4
323,8f4aac83-81ba-a569-6478-56b5d2c13381,1800.0,1,24.0,28.579289000000003,77.16505699999999,12.0,0.0,2.0,3.0,3285.0,130000.0,260000.0,2.0,3
324,924c303a-76e1-48ad-58e1-56700f42b6cf,6500.0,0,36.0,28.557201,77.203342,12.0,0.0,6.0,7.0,2799.0,350000.0,700000.0,2.0,8
325,92e60cac-e7b7-379a-2e5c-56d43986bf06,2600.0,2,24.0,28.541682,77.213829,12.0,10000.0,2.0,3.0,4500.0,120000.0,240000.0,2.0,3
326,c684eb9f-80b7-d373-5911-568e00314f08,1800.0,3,24.0,28.578938,77.165053,12.0,15000.0,3.0,4.0,3600.0,230000.0,460000.0,3.0,4
327,c7f99a4a-ec16-dd66-6d14-569cb63a7e60,1500.0,2,24.0,28.570890999999996,77.230198,12.0,7000.0,3.0,3.0,2925.0,130000.0,260000.0,2.0,3
328,ca1724d9-b6c5-1446-92a4-56dfe2c8d15b,2600.0,1,24.0,28.559589000000003,77.16246899999999,12.0,0.0,1.0,3.0,6300.0,225000.0,450000.0,3.0,3
329,d89fcfd1-bc90-94ab-c53e-56d1874ae92e,1000.0,0,24.0,28.546640000000004,77.235049,12.0,0.0,0.0,2.0,1872.0,55000.0,110000.0,3.0,2
330,d94d22e9-b6a2-3a06-4bc2-56d2947bff2a,2100.0,1,24.0,28.5453,77.229686,12.0,2000.0,2.0,3.0,2700.0,90000.0,180000.0,2.0,3
331,e128a37a-9fc9-24fb-21eb-56e28b64e75f,4000.0,0,24.0,28.5652015,77.2685735,12.0,0.0,3.0,4.0,2700.0,150000.0,300000.0,2.0,4
332,e223a6a1-a8ce-4396-6a8a-56cec4a1953d,3000.0,0,24.0,28.561128999999998,77.163799,12.0,0.0,0.0,5.0,5400.0,150000.0,300000.0,3.0,4
333,e42d926c-4ea7-6ff3-0aa4-56badfd66bf4,1500.0,3,36.0,28.539608,77.234936,12.0,0.0,3.0,3.0,1800.0,70000.0,140000.0,3.0,3
334,e5d87ebd-bf47-e5a7-c0e8-56c6dfe50e89,2000.0,1,24.0,28.569815000000002,77.234763,12.0,0.0,1.0,3.0,2925.0,75000.0,150000.0,1.0,3
335,edda07b1-6a3d-cef4-27f3-56e161fd8d64,1500.0,3,24.0,28.545997999999997,77.229054,12.0,1000.0,2.0,4.0,2340.0,75000.0,150000.0,3.0,3
336,ef118188-f9ce-679f-e0b8-5693702f849d,1400.0,3,24.0,28.538934,77.237809,12.0,5000.0,2.0,3.0,1800.0,70000.0,140000.0,3.0,3
337,28335d25-dae5-65db-b02f-56c435c4cc5d,3000.0,0,24.0,28.561909000000004,77.16368,12.0,0.0,0.0,3.0,5400.0,225000.0,450000.0,1.0,3
338,34883c12-e54d-e138-f934-56e53f686320,5000.0,0,24.0,28.54155,77.21521,12.0,0.0,2.0,4.0,4500.0,250000.0,500000.0,1.0,3
339,39c54db7-997e-9e60-a835-56c85fd94f2d,2600.0,2,24.0,28.565490000000004,77.273348,12.0,1000.0,2.0,3.0,4500.0,170000.0,510000.0,2.0,3
340,37c041e8-3d14-aacb-bdd4-5705f358c094,4000.0,0,24.0,28.586500899999997,77.2144468,12.0,0.0,0.0,5.0,3375.0,350000.0,700000.0,2.0,4
341,351a6313-456a-e799-c783-56e12a6c1000,1500.0,2,24.0,28.562425,77.2046,12.0,0.0,2.0,3.0,2799.0,200000.0,400000.0,3.0,3
342,fb700fa3-d3e6-dbef-f5a7-56d4165ea3cc,1500.0,0,24.0,28.468168,77.076587,12.0,0.0,1.0,3.0,2700.0,110000.0,220000.0,2.0,3
343,91d969b1-e55a-4503-8420-56dadc95af73,2700.0,0,24.0,28.565752000000003,77.155495,12.0,0.0,5.0,0.0,5400.0,350000.0,700000.0,3.0,4
344,aea274d6-aafa-a023-27c8-565c35743c79,5000.0,3,12.0,28.552405,77.20764,6.0,8000.0,4.0,6.0,9000.0,500000.0,1500000.0,3.0,5
345,c8c5c3ab-3794-6ddc-3b35-5659811234f8,2250.0,1,24.0,28.564769000000002,77.193834,12.0,0.0,4.0,4.0,4500.0,100000.0,300000.0,1.0,3
346,5796453f-9dda-b381-996e-56cc35114491,6000.0,0,36.0,28.567614000000003,77.162109,12.0,10000.0,4.0,12.0,3600.0,1000000.0,2000000.0,2.0,11
347,1bb99da3-2262-b9b2-a6c9-56717f43b8c8,2000.0,1,24.0,28.549689,77.197507,12.0,5000.0,3.0,4.0,2700.0,140000.0,420000.0,3.0,4
348,24a00a81-3266-2bae-0497-567698542d86,2800.0,3,24.0,28.565893,77.219646,12.0,0.0,3.0,4.0,4320.0,130000.0,390000.0,3.0,4
349,1ab7f407-2e96-0d2e-4e86-5677e8af672a,1500.0,0,24.0,28.508899,77.19669,12.0,0.0,0.0,3.0,1800.0,32000.0,32000.0,3.0,3
350,29488385-db38-47f1-d06e-568e03d96905,1600.0,2,24.0,28.629714,77.216029,12.0,0.0,2.0,3.0,2000.0,210000.0,630000.0,3.0,3
351,24bc59f3-fcd5-4803-2d8a-5662fd4486fa,1600.0,0,12.0,28.543241,77.252514,12.0,0.0,2.0,3.0,900.0,35000.0,70000.0,2.0,3
352,35846720-ddb0-b141-1680-5645f930bfe5,2100.0,0,36.0,28.558397999999997,77.253553,12.0,9000.0,4.0,4.0,2700.0,90000.0,270000.0,3.0,4
353,3ffe8969-7d83-04ba-47c4-56511b3affc4,2100.0,2,36.0,28.541809000000004,77.219684,24.0,2500.0,5.0,5.0,4608.0,85000.0,255000.0,3.0,4
354,3e92b2bc-fb2f-64e3-f4e3-568cdecdf523,2800.0,2,24.0,28.532094,77.243915,12.0,10000.0,4.0,4.0,4950.0,150000.0,450000.0,3.0,4
355,4966d599-0627-aff9-57e3-5670288e2bc7,2450.0,2,24.0,28.557228000000002,77.203734,12.0,15000.0,2.0,4.0,3150.0,150000.0,450000.0,3.0,4
356,4b2e3f45-2edc-cd4e-8161-56934cdb6aa7,2000.0,1,36.0,28.556538,77.220251,12.0,0.0,3.0,4.0,3600.0,90000.0,540000.0,2.0,3
357,47130d4a-ed53-2426-34b3-568ba86b93e3,1800.0,1,24.0,28.533392,77.24596899999999,12.0,0.0,2.0,4.0,2925.0,60000.0,180000.0,2.0,3
358,4ae1a07d-b2f4-0587-e5ac-5659a454cb07,1000.0,1,11.0,28.556977000000003,77.242853,11.0,0.0,2.0,3.0,1125.0,45000.0,90000.0,3.0,3
359,572ee796-c85a-ca66-7ae1-566f9926b455,1300.0,2,36.0,28.565032000000002,77.267441,24.0,6000.0,3.0,2.0,4500.0,90000.0,180000.0,2.0,2
360,534c8c25-1c49-5ea0-c2bc-567a81da8dda,3200.0,0,24.0,28.567767,77.271029,12.0,10000.0,1.0,4.0,4500.0,140000.0,280000.0,3.0,4
361,575ac88c-cbbf-9fcb-c087-56790eba32cc,3200.0,0,12.0,28.567496000000002,77.270602,12.0,0.0,0.0,3.0,4500.0,100000.0,200000.0,2.0,3
362,4ee5a1d3-eba0-bfb5-0c70-56a48f178739,600.0,1,12.0,28.520343,77.20978000000001,12.0,0.0,1.0,1.0,900.0,20000.0,20000.0,2.0,1
363,51528a79-7a1b-56f9-32ad-56741d6148ce,1400.0,3,24.0,28.581955999999998,77.245227,12.0,0.0,2.0,3.0,1800.0,60000.0,120000.0,3.0,3
364,4c33ab30-7830-0a21-0e83-56850282d5c5,1600.0,0,24.0,28.539263000000002,77.241613,12.0,0.0,0.0,3.0,2250.0,45000.0,135000.0,2.0,3
365,5b32a01a-7b0c-2930-6dd2-56991344be0b,1800.0,3,36.0,28.415074,77.04513399999999,12.0,4000.0,5.0,3.0,2100.0,35000.0,70000.0,12.0,4
366,5cef9482-b1c8-60b0-18a6-56458dffd7af,1800.0,1,24.0,28.545413,77.227868,12.0,2000.0,2.0,3.0,2340.0,75000.0,225000.0,2.0,3
367,61c40d16-bb38-db1d-b103-56630324fafd,200.0,0,24.0,28.544026000000002,77.246984,11.0,0.0,1.0,3.0,2700.0,110000.0,330000.0,3.0,3
368,61fd5df8-5a92-bb10-2919-566012aa672e,1400.0,3,24.0,28.549806,77.241959,12.0,10000.0,4.0,3.0,1872.0,100000.0,300000.0,3.0,3
369,6379165a-9e2a-fb8e-7aed-56604e3d156a,2700.0,1,36.0,28.548512,77.201367,12.0,5000.0,4.0,5.0,4590.0,150000.0,450000.0,3.0,4
370,64cea6d4-f4cd-9c7b-77f9-5649d5cbcd73,1900.0,1,24.0,77.227868,77.19778000000001,12.0,0.0,2.0,4.0,2700.0,80000.0,240000.0,2.0,4
371,65e30de7-7de5-748d-c4a3-568e3c00ca25,1800.0,1,36.0,28.530244,77.202149,12.0,0.0,2.0,3.0,3285.0,85000.0,170000.0,2.0,3
372,67e6d883-28fb-6093-c311-566c2f2fc049,4500.0,0,36.0,28.568783000000003,77.262945,12.0,0.0,2.0,4.0,4500.0,350000.0,1000000.0,2.0,4
373,7d5924ce-f4eb-e903-1930-566d30af0ac1,1400.0,1,24.0,28.575228000000003,77.231368,12.0,0.0,1.0,3.0,1953.0,100000.0,300000.0,2.0,3
374,7fd34eb3-954c-974e-d6c3-567baeff897e,300.0,0,12.0,28.562776,77.241063,12.0,0.0,0.0,1.0,900.0,7000.0,14000.0,2.0,1
375,83b94eb6-791c-3524-63d9-5656967ea597,1600.0,2,24.0,28.56465,77.157031,12.0,0.0,1.0,4.0,5787.0,150000.0,450000.0,2.0,3
376,86bf2fbc-bfeb-0bd9-62b2-567a7e49376e,2500.0,1,24.0,28.561865,77.245919,12.0,0.0,3.0,3.0,900.0,75000.0,150000.0,3.0,7
377,875ca703-a2b7-c5ae-db0e-567d1d71f7cc,3000.0,0,36.0,28.574723,77.259851,12.0,2000.0,3.0,4.0,2700.0,70000.0,140000.0,3.0,4
378,b6ffd13f-34cc-396a-0a29-56a21ff1cf9b,1500.0,2,24.0,28.562344,77.363487,12.0,0.0,1.0,4.0,2140.0,20000.0,40000.0,2.0,4
379,b89f0109-f223-d4ad-93cd-567654cd32be,1750.0,3,12.0,28.570116,77.221513,12.0,0.0,2.0,3.0,2250.0,55000.0,110000.0,3.0,3
380,bdfe0be0-7b16-b3fa-5bd5-56790d1856be,3000.0,0,24.0,28.566995000000002,77.22314,12.0,0.0,0.0,4.0,4500.0,125000.0,250000.0,2.0,4
381,c2a7afd2-0a64-057d-7ac0-56741c6bed69,2050.0,1,36.0,28.575505,77.236058,24.0,0.0,4.0,3.0,2925.0,100000.0,200000.0,2.0,3
382,c3c86b24-e3c5-c08c-8d01-567918b415bd,2050.0,1,24.0,28.522558,77.203525,12.0,0.0,4.0,4.0,3150.0,65000.0,195000.0,2.0,3
383,8ba938bb-1298-79cc-eb09-56793a8d0b72,1700.0,2,24.0,28.569847999999997,77.269198,12.0,0.0,2.0,2.0,2700.0,45000.0,135000.0,2.0,2
384,9167beb2-abc2-f6d1-c892-5690ea579b5a,450.0,1,12.0,28.540284999999997,77.239798,0.0,0.0,1.0,1.0,900.0,70000.0,140000.0,3.0,1
385,9255779c-d55e-bef5-3ae7-5698f16551bd,2200.0,2,36.0,28.529612,77.20235,24.0,15000.0,5.0,4.0,3240.0,150000.0,300000.0,3.0,3
386,959bfe1c-520f-3379-3e7e-5662ced2956d,900.0,0,24.0,28.555345000000003,77.239671,12.0,0.0,0.0,2.0,1800.0,32000.0,64000.0,2.0,4
387,968337de-6e27-34fd-5057-56741e2b50ac,1050.0,1,24.0,28.578549,77.25121,12.0,0.0,0.0,2.0,1350.0,40000.0,80000.0,3.0,2
388,999bb258-513e-6ecf-8f9d-56a210a91cd8,2700.0,2,24.0,28.549153999999998,77.24633399999999,12.0,0.0,3.0,5.0,4050.0,150000.0,450000.0,3.0,4
389,a3931893-e5ef-1edb-61ef-565aaebebd5a,2100.0,3,24.0,28.573784999999997,77.23527299999999,11.0,10000.0,3.0,4.0,2925.0,125000.0,250000.0,3.0,3
390,7d4f1290-41b2-4e8a-2c5b-566e9e5a8e78,2000.0,0,24.0,28.561284999999998,77.25407,12.0,0.0,0.0,4.0,2700.0,100000.0,300000.0,3.0,3
391,a5c226b5-a3a6-0bfc-8c1a-567025aef5a7,1400.0,1,24.0,28.559265999999997,77.201363,12.0,0.0,2.0,3.0,1800.0,60000.0,120000.0,2.0,3
392,aceac583-77de-1acc-7998-56584b4ce77b,700.0,3,11.0,28.563796999999997,77.194262,6.0,1000.0,1.0,2.0,1800.0,28000.0,28000.0,3.0,2
393,b3beb287-8ae7-8298-1244-5672b68f2c68,1400.0,3,24.0,28.580271000000003,77.246053,12.0,0.0,2.0,3.0,1800.0,40000.0,80000.0,3.0,3
394,eab1f923-8325-cd6e-5fbe-5690f02ee681,1800.0,0,36.0,28.532649,77.201761,12.0,0.0,1.0,3.0,2835.0,100000.0,200000.0,2.0,3
395,edd2dac8-d471-f7dc-9516-565707e0eef4,1600.0,1,24.0,28.705714,77.192555,12.0,0.0,2.0,3.0,2457.0,35000.0,70000.0,2.0,4
396,ee8b9e59-d9f2-18b4-c44f-568f87137615,1200.0,1,36.0,28.559756,77.219356,12.0,0.0,3.0,2.0,1953.0,45000.0,90000.0,2.0,2
397,f3801542-565f-88f5-c429-568cedf04985,2000.0,2,36.0,28.557311,77.235297,24.0,0.0,2.0,4.0,2925.0,75000.0,225000.0,2.0,4
398,dbddbf18-d212-8f97-106b-5656a00785d6,1200.0,2,24.0,28.567373999999997,77.247751,6.0,1000.0,3.0,3.0,2700.0,42000.0,125000.0,3.0,3
399,dceb7197-176c-d0ff-473d-565d90ee4504,2600.0,1,36.0,28.568425,77.267365,24.0,2000.0,1.0,3.0,5130.0,60000.0,180000.0,1.0,3
400,e125edea-cae2-85ea-a208-5656be7a96ad,1300.0,1,24.0,28.556898999999998,77.233626,6.0,1500.0,2.0,2.0,2700.0,38000.0,76000.0,2.0,2
401,e1700e9d-5323-67d6-a684-5680d10b5e1c,4800.0,0,36.0,28.568386,77.271922,12.0,25000.0,5.0,4.0,4500.0,200000.0,600000.0,2.0,4
402,e500ca0a-6a29-3722-76d0-566e99954c09,1400.0,2,24.0,28.576245,77.233438,12.0,0.0,2.0,1.0,1953.0,30000.0,60000.0,2.0,2
403,d7d17fc7-6842-a414-e144-569c8bb05427,2800.0,1,24.0,28.529251000000002,77.24334,12.0,6500.0,0.0,3.0,4500.0,125000.0,250000.0,2.0,3
404,d7dc9935-ef1c-fdb2-1d8d-567e6a0d480d,1400.0,2,24.0,28.52044,77.21543100000001,12.0,0.0,2.0,3.0,1800.0,65000.0,130000.0,3.0,3
405,d9378f97-8575-fcb8-b864-566522c1c980,2300.0,1,24.0,28.524728000000003,77.21414,12.0,7000.0,3.0,4.0,3150.0,100000.0,200000.0,3.0,4
406,cdb6f000-aefe-c9d7-1ba7-568e3a920219,2800.0,2,24.0,28.530732,77.243266,12.0,18000.0,6.0,4.0,4950.0,175000.0,350000.0,3.0,4
407,cf7dac80-fa26-564a-33c5-569b3d68d53b,4200.0,0,36.0,28.561,77.35087299999999,12.0,0.0,0.0,4.0,5350.0,50000.0,100000.0,2.0,3
408,d1fb63b0-8b80-60c8-5aae-5682876a0593,1600.0,3,24.0,28.521903000000002,77.214861,12.0,4000.0,2.0,3.0,1800.0,70000.0,140000.0,3.0,3
409,23fdd42d-7ae3-c0d6-76fc-569dfe879738,4000.0,0,36.0,28.578671999999997,77.171159,12.0,0.0,2.0,5.0,3600.0,300000.0,600000.0,3.0,4
410,5baf8e8a-bf01-6e0b-78fa-568fb7113701,2400.0,1,24.0,28.578239,77.164423,12.0,0.0,1.0,4.0,3600.0,150000.0,450000.0,1.0,4
411,6b27188b-aabf-0792-528f-56aafec6bd33,1200.0,7,24.0,28.425566999999997,77.037817,12.0,5000.0,0.0,1.0,1350.0,40000.0,80000.0,12.0,1
412,6407f2ca-5611-e041-cee0-56a48fcbe497,2000.0,0,36.0,28.519005,77.214119,12.0,0.0,1.0,5.0,1800.0,90000.0,180000.0,2.0,4
413,2629d956-f914-15d5-b3be-569370c6dc93,1800.0,1,24.0,28.58036,77.165008,12.0,10000.0,3.0,3.0,2700.0,150000.0,300000.0,3.0,3
414,1a5b9e3a-8d85-4dc6-1d6f-5692519d7b2d,1800.0,1,24.0,28.580677,77.165686,12.0,0.0,3.0,3.0,2339.0,100000.0,200000.0,2.0,3
415,3b7ab6b6-d8a6-cd7a-0833-569c8c76c42a,1800.0,0,24.0,28.534332,77.238228,12.0,0.0,1.0,3.0,4950.0,40000.0,120000.0,2.0,3
